DA ID,DA Name,SFDC NAME,Calculated
28130,Deloitte,,TRUE
38895,Deloitte Canada,Deloitte Canada,FALSE
36734,Deloitte Digital,Deloitte Digital,FALSE
38716,Deloitte New Zealand,,TRUE
28314,Delphi,,TRUE
27718,Delphix,Delphix,FALSE
34625,Delta Dental,,TRUE
27126,"Delta Electronics, Inc.",,TRUE
34830,Delta Express,,TRUE
30624,DeltaForce,,TRUE
31385,Deltatee Enterprises Ltd.,,TRUE
29930,Deluxe Media,,TRUE
32950,Delvin,,TRUE
36237,Demandbase,,TRUE
28363,Demant,Demant,FALSE
26972,Demant Technology,Demant,TRUE
32395,DeMark Analytics,,TRUE
36390,Democratic National Committee,,TRUE
30564,Demokracy Works,,TRUE
33752,Demond Media,,TRUE
29616,Demonware,Demonware,FALSE
40779,DemystData,,TRUE
34450,Den,,TRUE
27729,DeNA,,TRUE
27040,Denali Systems,,TRUE
30058,Deni Bertovic,,TRUE
26955,Densan,,TRUE
30856,DENSO,DENSO,FALSE
34805,DentalPlans,,TRUE
38737,dentolo,,TRUE
30900,Denuvo,,TRUE
26417,DENX,,TRUE
26313,DENX Computer Systems,,TRUE
26703,DENX Software Engineering,DENX Software Engineering,FALSE
38781,Department,,TRUE
34130,Department for Work and Pensions,,TRUE
40640,"Department of Visual Media, BITS Pilani",,TRUE
35322,Deposit,,TRUE
28291,Depository Trust & Clearing Corporation,,TRUE
36254,Deque,,TRUE
34513,Dequeue,,TRUE
40742,Derivco,,TRUE
36532,Derivion Corporation,,TRUE
27630,Dermalog Identification System,,TRUE
37918,Desana,,TRUE
32662,Descomplica,,TRUE
39313,Design By Heart,,TRUE
34544,Design Ventures,,TRUE
29650,Design&Humana,,TRUE
32876,DesignCondition,,TRUE
34001,designet,,TRUE
33646,Desjardins,,TRUE
27944,"Despegar.com, Inc.",,TRUE
28607,DESY,,TRUE
37597,Det Danske Sprog- og Litteraturselskab,,TRUE
33216,Detalytics,,TRUE
40154,Detecon,Detecon International GmbH,TRUE
37715,Detecon International GmbH,Detecon International GmbH,FALSE
31490,Detica,,TRUE
39722,DetNet,,TRUE
33060,Deusto,,TRUE
38947,Deutsche,,TRUE
35558,Deutsche Bank,,TRUE
32372,Deutsche Börse,,TRUE
26981,Deutsche Telekom,Deutsche Telekom,FALSE
38358,Deutsche Telekom AG,Deutsche Telekom AG,FALSE
36112,Deutsche Telekom Innovation Labs @ BGU,,TRUE
33133,Deutsche Telekom Pan-Net,,TRUE
34139,Deutsches Forschungszentrum für Künstliche Int,,TRUE
29852,Dev Kimchi,,TRUE
38597,Dev Ops International,,TRUE
38190,Dev.Pro,,TRUE
38591,Dev9,,TRUE
36250,DevAcademy,,TRUE
40348,Devek,,TRUE
26976,Develtech,,TRUE
36824,Deveryware,,TRUE
32292,Devex,,TRUE
33378,Deveyware,,TRUE
30057,DevFactory,,TRUE
28464,Devguard,,TRUE
29958,Devhouse Spindle,,TRUE
40013,Devialet,,TRUE
30724,Deviatel,,TRUE
28309,Devicescape,,TRUE
33948,DevIntent,,TRUE
40405,DevKardia,,TRUE
32963,devolo AG,,TRUE
29868,Devolutions,,TRUE
28277,Devops,,TRUE
33430,Devops Care,,TRUE
28940,Devops Israel,,TRUE
33210,DevOps Porto meetup,,TRUE
38672,Devopsdragon,,TRUE
32110,DevOpsGuys,,TRUE
28543,DevOpsify,,TRUE
26285,Devoteam Group,,TRUE
38389,Devoteam SA,Devoteam SA,FALSE
32954,Devoted Health,,TRUE
33152,Devoxx4Kids,,TRUE
33688,Devsisters,,TRUE
39001,DevTech,,TRUE
36802,Dewpoint,,TRUE
35764,Dexcom,,TRUE
27505,Dexels,,TRUE
31417,Dextra,,TRUE
29355,DFDS,DFDS,FALSE
34929,DFINITY,,TRUE
32278,DG-i KG,,TRUE
39933,DGA,,TRUE
33385,DGC DeltaAB,,TRUE
28609,DGFIP,,TRUE
39909,"Dgraph Labs, Inc.","Dgraph Labs, Inc.",FALSE
31273,Dgraph-io,,TRUE
33924,DHBW Stuttgart,,TRUE
37624,DHI Group,,TRUE
39361,Dhiway,,TRUE
38559,DHL Express,DHL Express,FALSE
31079,Diablotins,,TRUE
28429,Diabol AB,,TRUE
37857,Dialog Axiata,,TRUE
26679,Dialog Semiconductor,,TRUE
38557,Dialogic Inc.,Dialogic Inc.,FALSE
32750,Dialogue,,TRUE
28813,Diamanti,Diamanti,FALSE
26369,Diamond Light Source,,TRUE
32466,Diamond Resorts,,TRUE
36504,dianom,,TRUE
35872,Dianomic,Dianomic,FALSE
27675,DiBcom,,TRUE
28170,DICE,DICE,FALSE
29391,DiDi,,TRUE
26951,Diehl Controls,,TRUE
33183,Diffeo,,TRUE
37193,Digex,,TRUE
26235,Digi International,Digi International,FALSE
29453,Digi Win,,TRUE
31980,Digia,Digia,FALSE
27938,Digia Plc,,TRUE
32587,Digicap Solutions,,TRUE
29652,Digidentity,,TRUE
26325,Digigram,,TRUE
38017,Digilant,,TRUE
39076,Digineo,,TRUE
34451,Diginex,,TRUE
30032,Diginido,,TRUE
30343,DigIO,,TRUE
39778,Digirati Internet,,TRUE
39603,Digiretail Software India,,TRUE
27015,Digisoft.tv,,TRUE
32532,Digital & Code,,TRUE
31527,Digital Asset,"Digital Asset Holdings, LLC",TRUE
27788,"Digital Asset Holdings, LLC","Digital Asset Holdings, LLC",FALSE
35411,Digital Catapult,,TRUE
35626,Digital Daira,,TRUE
34670,Digital Design,,TRUE
27286,Digital Design Corporation,,TRUE
27231,Digital Devices GmbH,,TRUE
37642,Digital Dimension,,TRUE
35923,Digital Domain,Digital Domain,FALSE
37260,Digital Equipment Corporation,,TRUE
39863,Digital Juice,,TRUE
29259,Digital Labs,,TRUE
35100,Digital Magics,,TRUE
26300,Digital Ocean,,TRUE
33787,Digital Origin,,TRUE
35985,Digital Pictures lloura,,TRUE
36787,Digital Production Doctornet.pro,,TRUE
37133,Digital Rezolution (D-Rez),,TRUE
26684,"Digital River, Inc.","Digital River, Inc.",FALSE
38096,Digital Spaces,,TRUE
32815,Digital Transformation,,TRUE
34680,Digital Transformation Agency,,TRUE
38732,Digital Worlds,,TRUE
29858,DigitalBees,,TRUE
27128,DigitalGlobe,,TRUE
31991,Digitalis,,TRUE
27697,DigitalOcean,DigitalOcean,FALSE
36711,Digitalsmiths,,TRUE
26387,digitalSTROM,,TRUE
29647,Digitro,,TRUE
27085,"Digium, Inc.","Digium, Inc.",FALSE
32173,Digiware,,TRUE
36425,Digiwin,,TRUE
33266,Digmia,,TRUE
37077,Digon,,TRUE
32873,DigsConnect.,,TRUE
37948,Dijure,,TRUE
30846,Dimension Data,Dimension Data,FALSE
33696,Dimpl,,TRUE
40434,Din,,TRUE
30089,DinERP,,TRUE
34306,Dinex,,TRUE
39194,DINMAX,,TRUE
31373,Dino,,TRUE
30892,Dino Systems,,TRUE
39563,Diprotech,,TRUE
30428,Dipyme Media Networks,,TRUE
39222,Dirac Research,,TRUE
29923,Directangular,,TRUE
32678,Directi,,TRUE
33719,DIRECTTV,,TRUE
30338,Directv,Directv,FALSE
34290,DISARM,,TRUE
30008,Discogs,,TRUE
31604,DiscoPosse,,TRUE
34947,Discovery,,TRUE
38850,DISH Network,,TRUE
40124,DISQO,,TRUE
39467,Disruptive,,TRUE
33652,Distilled SCH,,TRUE
32579,Distributed Systems Laboratory,,TRUE
35231,Ditron,,TRUE
33224,DiUS Computing,,TRUE
31796,Divala,,TRUE
33007,Divergent 3D,,TRUE
31404,Diversability,,TRUE
36570,Diversinet Corporation,,TRUE
40402,Divvy,,TRUE
32494,Dixa,,TRUE
38749,DIY Eatery,,TRUE
32525,Djed Solutions,,TRUE
35910,DJV Imaging,DJV Imaging,FALSE
31363,DK-TUG,,TRUE
26604,DKRZ,,TRUE
31451,DKS,,TRUE
35730,DKT A/S,,TRUE
35762,DL-Dev,,TRUE
40584,DLC,,TRUE
38223,Dlivio,,TRUE
38524,dlt.nyc,,TRUE
37904,DM IT LTD,,TRUE
36236,DMM,,TRUE
29458,DMM.com,,TRUE
26669,"DMP Electronics, Inc.",,TRUE
37682,DMTF,DMTF,FALSE
26931,DMX,,TRUE
39938,DMX Technologies Group Ltd,,TRUE
28675,DNU GL,,TRUE
34101,DNV GL,,TRUE
37749,Doc.ai,Doc.ai,FALSE
39005,DOCAPOSTE,,TRUE
38909,Docati,,TRUE
36713,Docentz,,TRUE
28193,Docker,"Docker, Inc.",TRUE
33352,Docker Randstad Meetup,,TRUE
27285,"Docker, Inc.","Docker, Inc.",FALSE
33578,Docler Holding,,TRUE
38734,Docler Holding Luxembourg,,TRUE
31990,DocPlaner,,TRUE
32624,Doctolib,,TRUE
40257,Doctor Web,,TRUE
37706,"Doctor Web, Ltd",,TRUE
32394,Doctrine,,TRUE
38516,docucenter,,TRUE
30041,DocuSign,,TRUE
38714,Dogsbody,,TRUE
38812,DoiT International,DoiT International,FALSE
28679,DojoMadness,,TRUE
36320,Dolat,,TRUE
35699,Dolby,,TRUE
32663,Dollar Shave Club,Dollar Shave Club,FALSE
39921,Dolphian,,TRUE
34646,Dolphin Concepts Limited,,TRUE
40167,Domain Research,,TRUE
35104,Domeyard,,TRUE
27482,Domicilium,,TRUE
31413,Domino Data,,TRUE
26314,Domo,Domo,FALSE
36565,DOMUS Software,,TRUE
36696,DonationXchange,,TRUE
39090,DoneOps,,TRUE
38621,Dongxu Group,,TRUE
32590,Donnerwood Media,,TRUE
38978,Doodle AG,,TRUE
30367,Dooer,,TRUE
33459,DoorDash,DoorDash,FALSE
35811,Doppler,,TRUE
37746,Dorado,,TRUE
34072,Doran Jones,,TRUE
27324,DoréDevelopment,,TRUE
30759,Dormakaba,,TRUE
32020,Dorna Sports,,TRUE
27689,DornerWorks,,TRUE
28571,DoSelectHQ,,TRUE
38018,Dosh,,TRUE
33584,doSimple,,TRUE
36819,dotMobi,,TRUE
29192,Dotscience,Dotscience,FALSE
34353,Dott,,TRUE
26591,Douban,,TRUE
37548,Double H,,TRUE
31586,Double Negative,,TRUE
32756,DoubleDutch,DoubleDutch,FALSE
37789,DoubleJay Creative,,TRUE
32364,DoubleVerify,,TRUE
36979,Douglas,,TRUE
29601,Douyu.com,,TRUE
31310,DownUnder GeoSolutions,,TRUE
35101,Doxel.ai,,TRUE
28566,Doximity,,TRUE
31840,DP LLC,,TRUE
34463,DPDK,DPDK,FALSE
29685,DPI Animation House,,TRUE
31192,DQC AB,,TRUE
35984,Dr. D Studios,Dr. D Studios,FALSE
32023,dr.consulta,,TRUE
39190,DRAFT,,TRUE
38805,DraftKings,,TRUE
33433,DragonWar,,TRUE
30492,draios,,TRUE
31266,Dratos,,TRUE
31147,Draup,,TRUE
35597,Draweas,,TRUE
36571,DRDC,,TRUE
29866,DRDO,,TRUE
31315,Dream Chip,,TRUE
35225,Dream Production,,TRUE
36393,DreamBox Learning,DreamBox Learning,FALSE
33028,DreamBox.com,,TRUE
38099,DREAMgenics,,TRUE
26556,DreamHost,DreamHost,FALSE
32862,dreamIT GmbH,,TRUE
40728,DreamLab,,TRUE
40115,DreamVu,,TRUE
26744,Dreamwidth Studios,,TRUE
32594,Dreamworks,,TRUE
33493,DreamyNet,,TRUE
35169,Dreamz,,TRUE
29912,DrEd Online Doctor,,TRUE
39713,Drei Österreich,,TRUE
33907,dreipunktnull,,TRUE
36103,Dremio,,TRUE
27129,DResearch,,TRUE
35490,Drexel University,Drexel University,FALSE
30295,Driblet Labs,,TRUE
39517,drie,,TRUE
27461,Drillinginfo,,TRUE
39255,Drinker Biddle & Reath,,TRUE
35000,Drivelogger,,TRUE
37496,DriveNow,,TRUE
29814,Driver,,TRUE
39806,DriveU.auto,,TRUE
38021,Drivr,,TRUE
35005,Drone Arrival,,TRUE
35033,Dronecode,,TRUE
36588,DroneCrew,,TRUE
28499,DroneDeploy,,TRUE
37359,DroneX Ltd,,TRUE
29556,Dronolab,,TRUE
26502,Dropbox,Dropbox,FALSE
31983,DropHops,,TRUE
36973,dropz,,TRUE
35002,Drotek,Drotek,FALSE
32517,DRUD,,TRUE
33014,DRUD Tech,,TRUE
36363,Druva,Druva,FALSE
32143,DRW Trading,,TRUE
39626,dscout,,TRUE
30465,DSI,,TRUE
27569,DSO National Laboratories,,TRUE
27988,DSPECIALISTS,,TRUE
36777,DSR Corporation,,TRUE
38830,DSSL,,TRUE
30556,DST,,TRUE
36951,DSTA,,TRUE
36797,DSYN Media Private Limited,,TRUE
33421,Dt Dream,,TRUE
37911,dtac,,TRUE
28274,DTI2,,TRUE
34346,DTN,,TRUE
31847,DTU Space,,TRUE
37487,du,,TRUE
33889,Dubme,,TRUE
36738,Ducommun Incorporated,,TRUE
27454,Duda I/O,,TRUE
29874,Duedil,,TRUE
36286,Duego,,TRUE
40820,Duke University,Duke University,FALSE
29537,Dumana,,TRUE
29400,dunnhumby,,TRUE
38125,Dunzo,,TRUE
31381,Duo Security,Duo Security,FALSE
33077,DuoHuo,,TRUE
33156,Dusty Mabe,,TRUE
31018,Dutchcoders,,TRUE
39831,DV Leather,,TRUE
38140,DVAG,,TRUE
28189,DVLA,,TRUE
29226,DWA,DWA NOVA,TRUE
35942,DWA NOVA,DWA NOVA,FALSE
29828,Dwango,,TRUE
27552,DWP,,TRUE
31909,dwpbank AG,,TRUE
37060,DWS,,TRUE
34697,DXC,,TRUE
38351,DXC Technology,DXC Technology,FALSE
32396,DXY Solutions,,TRUE
34749,Dybuster,,TRUE
36312,Dymension,,TRUE
31958,Dyn Agilita,,TRUE
29716,Dynabase Technologies,,TRUE
37395,DynaCommerce,,TRUE
34593,Dynamic,,TRUE
27989,Dynamic Devices,,TRUE
34894,DynamicSerch,,TRUE
40571,Dynata,,TRUE
30790,Dynatrace,,TRUE
33422,Dypomatic,,TRUE
40379,Dysnix,,TRUE
36521,Dyspatch,,TRUE
31336,DZNE,,TRUE
35766,e-BO Enterprises,,TRUE
28127,E-Cell IIT Roorkee,,TRUE
36235,e-learning,,TRUE
28956,E-Ofice,,TRUE
39493,e-Spirit AG,,TRUE
34060,e-SpiritAG,,TRUE
33734,E-Village,,TRUE
27570,E.G.O.,,TRUE
31301,E.ON,,TRUE
39610,E.ON Digital Technology,,TRUE
34763,E*TRADE,E*TRADE,FALSE
36642,e&e Solutions,,TRUE
38618,EAEU,,TRUE
31061,Eagle Eye,,TRUE
34970,Eagle Eye Networks,,TRUE
38202,Eagle Investment Systems,,TRUE
33330,EagleEye Intelligence,,TRUE
32370,Earnest,,TRUE
37037,Earnest Research,,TRUE
29553,Earth,,TRUE
37000,Earth Fare,,TRUE
35977,Earth Resourch Mapper,,TRUE
31395,Earthlink,,TRUE
37660,EarthLink Internet,,TRUE
40738,EarthLink LLC,,TRUE
29554,EaseMob,,TRUE
33875,EASILITY,,TRUE
31588,EasilyDo,,TRUE
31859,EastBanc,,TRUE
28785,Eastbanc Technologies,,TRUE
31748,Easy Learn Code,,TRUE
39604,Easy Network,,TRUE
32748,Easy Taxi,,TRUE
39231,EasyCompanies,,TRUE
27194,EasyESI,,TRUE
34870,Easygenerator,,TRUE
38992,EasyMile,,TRUE
28829,EasyPost,,TRUE
28332,EasyStack,,TRUE
34267,easySYS,,TRUE
27566,Eaternity,,TRUE
29352,eatsa,eatsa,FALSE
35416,EatWith,,TRUE
30174,Eau de Web,,TRUE
32199,Eayun,,TRUE
33203,Eaze,,TRUE
31491,Ebates,,TRUE
28055,eBay,"eBay, Inc.",TRUE
38459,"eBay, Inc.","eBay, Inc.",FALSE
34302,Ebico Limited,,TRUE
34144,Ebryx,,TRUE
36337,Ebuyer,,TRUE
40628,ECCO,,TRUE
38935,Echidna,,TRUE
30496,Echo,Echo,FALSE
27829,ECI Telecom,,TRUE
34203,ECIX,,TRUE
38059,EclecticIQ,,TRUE
34340,Eclips,,TRUE
29836,Eclipse,,TRUE
26279,Eclipse Foundation,,TRUE
26271,EclipseSource (See Innoopract),,TRUE
31257,ecobee,,TRUE
36660,Ecode Networks,Ecode Networks,FALSE
39510,ECOFIS,,TRUE
33655,École de technologie supérieure,,TRUE
29232,Ecole nationale des Sciences géographiques,,TRUE
27900,Ecole Polytechnique de Montreal,,TRUE
26664,École polytechnique fédérale de Lausanne,,TRUE
39934,Ecole Polytechnique Nantes,Ecole Polytechnique Nantes,FALSE
39119,École pour,,TRUE
39965,École pour l'Informatique et les Techniques Avancées,,TRUE
38616,ecoLong LLC,,TRUE
39856,eConceptions,,TRUE
38674,Econocom,,TRUE
30270,Econocom-Osiatis,,TRUE
28431,ECONorthwest,,TRUE
28597,Econsultancy,,TRUE
31975,Ecor Ventures,,TRUE
29344,Ecosia,,TRUE
34015,ecosio,,TRUE
39405,EcoSpend,,TRUE
27909,eCraft,,TRUE
35501,ECS (CGI),,TRUE
29452,ECS Informatique,,TRUE
35562,ECS Team,ECS Team,FALSE
32491,ECSIT,,TRUE
38827,ecx.io - an IBM,,TRUE
40550,EDC BIT Mesra,,TRUE
40029,EdCast,,TRUE
40449,eddi,,TRUE
36967,EddyHR,,TRUE
31497,edelight,,TRUE
27418,"Edesix, Ltd.",,TRUE
29016,Edge Laboratories,,TRUE
36945,Edgecore Networks Corporation,,TRUE
40786,Edgegap,Edgegap,FALSE
34920,EdgeVerve,,TRUE
29863,Edgewood Center for Children and Families,,TRUE
40524,EdgeX Foundry,EdgeX Foundry,FALSE
39136,EDIA,,TRUE
33921,EDICOM,,TRUE
30893,Edific bvba,,TRUE
31532,Edifixio,,TRUE
33486,eDigitalResearch,,TRUE
26789,Edinburgh Centre for Robotics,,TRUE
36911,Edinburgh Napier University,,TRUE
28415,EDITED,,TRUE
30912,EditShare,,TRUE
33744,Edlund A/S,,TRUE
35897,edmentum,edmentum,FALSE
36187,Edmodo,Edmodo,FALSE
37906,Edrans,,TRUE
38754,eDreams ODIGEO,,TRUE
29498,EdSurge,,TRUE
36813,Edukinect,,TRUE
28660,Edumall.vn,,TRUE
30844,Edusfera Association,,TRUE
33118,Edward Jones,Edward Jones,FALSE
30497,edX,edX,FALSE
27411,"edX, Inc.",edX,TRUE
37977,EEL Ventures,,TRUE
29243,Eero,,TRUE
27854,EF Education,,TRUE
29623,EFACTORY,,TRUE
39927,Effective Machines,,TRUE
40552,Effectv,,TRUE
33232,EfficientIP,EfficientIP,FALSE
28306,EfficiOS,EfficiOS,FALSE
39757,Efftronics Systems Pvt. Ltd,,TRUE
37842,EFI,EFI,FALSE
32267,Eficode,,TRUE
38487,Eficode Oy,Eficode Oy,FALSE
38117,Eficode Praqma,,TRUE
27888,EFJohnson Technologies,,TRUE
29920,eFolders,,TRUE
31594,Egen,,TRUE
35502,Egencia,,TRUE
33726,eGifter,,TRUE
33624,eGinnovations,,TRUE
34586,Egis,,TRUE
34068,Egis Software,,TRUE
36426,eGlobalTech,,TRUE
29724,Egnyte,,TRUE
38013,eGovernments,,TRUE
29634,eGroup,,TRUE
37637,EGYM,,TRUE
31705,eharmony,eharmony,FALSE
29237,eHealth Africa,,TRUE
36745,eHealth Ontario,eHealth Ontario,FALSE
28071,EIA Electronics NV,,TRUE
30792,EICT,,TRUE
30869,Eideticom,,TRUE
38923,Eidos-Montréal,,TRUE
40426,Eigen,,TRUE
29056,Eight,,TRUE
28839,Eight-s,,TRUE
27778,eInfochips,,TRUE
28087,eInstruction,,TRUE
33865,EISOO,,TRUE
33227,EkartCo DevOps Consultants,,TRUE
28239,EKE Group,,TRUE
34953,Ekohe,,TRUE
31818,ekom21 KGRZ Hessen,,TRUE
38804,eKreative,,TRUE
34975,Eksponent,,TRUE
38891,Ekspress Digital,,TRUE
35652,El Alemán,,TRUE
34338,Elaisian,,TRUE
27557,Elan Digital Systems,,TRUE
26370,ELAN Microelectronics Corporation,,TRUE
27494,"Elance, Inc.",,TRUE
28626,Elastic,,TRUE
26652,"Elastic Path Software, Inc.",,TRUE
32293,ElasticBox,ElasticBox,FALSE
28044,"ElasticHosts, Ltd.",,TRUE
26806,Elasticsearch B.V.,,TRUE
36132,Elastifile,Elastifile,FALSE
29128,Elastisys,,TRUE
33221,ELASTX,ELASTX,FALSE
26445,Elbrys Networks,Elbrys Networks,FALSE
30527,ELCA,,TRUE
28585,Elconas,,TRUE
30842,Eldarion,,TRUE
29374,ELEAN,,TRUE
31750,Elecard-Med,,TRUE
39522,Electric Bacon Studios,,TRUE
40611,Electric Power Research Institute (EPRI,Electric Power Research Institute (EPRI),TRUE
40612,Electric Power Research Institute (EPRI),Electric Power Research Institute (EPRI),FALSE
34090,Electric Theatre Collective,,TRUE
28703,Electrolux-Lehel,,TRUE
29565,Electronic,,TRUE
31620,Electronic Arts,Electronic Arts,FALSE
26918,"Electronic Arts, Inc.",Electronic Arts,TRUE
36630,Electronic CashToCash,,TRUE
31268,ElectronicSoup,,TRUE
35647,Electronut,,TRUE
27808,Electronut Labs,,TRUE
28117,Elektrometal,,TRUE
35842,Elektrotechnische,,TRUE
32734,eleme,,TRUE
26138,Elemedia S.p.A.,,TRUE
31892,Element Analytics,,TRUE
28987,Element Financial,,TRUE
38644,ELEMENT Insurance AG,,TRUE
33731,ElementAI,,TRUE
31876,Elemental,,TRUE
32519,Elemica,,TRUE
32342,Elenus,,TRUE
26965,Elettra,,TRUE
36218,Elevate Security,,TRUE
26963,Eleven Musicproduction GbR,,TRUE
35792,Elgato,,TRUE
40606,Eli Lilly & Co.,Eli Lilly & Co.,FALSE
36385,Eliassen,,TRUE
39003,Eliot.run,,TRUE
29248,Elisa,Elisa,FALSE
28262,Elitecore Technologies,,TRUE
26286,ELITS,,TRUE
40044,Elium,,TRUE
27724,Elliptic Technologies,,TRUE
30322,Ellumia,,TRUE
37346,Elm,,TRUE
29464,Elo7,,TRUE
35240,Eloquentix,,TRUE
38995,Elotl,Elotl,FALSE
38231,Elotl Inc,Elotl,TRUE
27033,ELPA,,TRUE
33171,Elsevier,Elsevier,FALSE
31194,Elvees NeoTek,,TRUE
34409,eM Client,,TRUE
26371,EMA Tech,,TRUE
36423,Emarsys,,TRUE
27062,Embarcadero Technologies Inc.,,TRUE
27814,Embarcados,,TRUE
26470,"Embedded Alley Solutions, Inc.",,TRUE
28465,Embedded Apprentice,,TRUE
27934,Embedded Labworks,,TRUE
27352,Embedded Machine Technology Co.,,TRUE
27325,"Embedded Solutions, Ltd.",,TRUE
33991,EmbedIT,,TRUE
28348,embedUR,,TRUE
27867,Ember JS,,TRUE
32470,EMBL-EBI,EMBL-EBI,FALSE
40036,embraase,,TRUE
35775,Embraer,,TRUE
27430,Embrane,,TRUE
32083,Embytes Solutions,,TRUE
28036,EMC,,TRUE
35305,EMC Isilon,,TRUE
30570,Emcien,,TRUE
26554,EmCraft Systems,,TRUE
37301,Emeldi Group,Emeldi Group,FALSE
27007,Emerald,,TRUE
31202,EMERGING TECHNOLOGY PARTNERS,,TRUE
33728,Emergya,,TRUE
40672,EMERITUS,,TRUE
26442,Emerson,Emerson,FALSE
36939,Emerson Automation Solutions,,TRUE
39688,Emerson Network Power,,TRUE
38507,Emertxe,,TRUE
31878,EMI,,TRUE
38681,eMiles,,TRUE
33253,Emind,,TRUE
34564,Emindsoft,,TRUE
40469,Emirates,,TRUE
28808,Emirates NBD,,TRUE
39552,Emlakjet,,TRUE
26986,emlix GmbH,emlix GmbH,FALSE
31834,emmene-moi,,TRUE
31487,Emmi Solutions,,TRUE
31554,EMnify,,TRUE
32634,emondo,,TRUE
37440,eMoney Advisor,,TRUE
29284,eMoneyAdvisior,,TRUE
36538,Empire West,,TRUE
27072,Empirix,Empirix,FALSE
28684,Employee Republic,,TRUE
27577,Empolis Information Management GmbH,,TRUE
30145,Emprego Ligado,,TRUE
33046,Emprendedor,,TRUE
39768,EMQ limited,,TRUE
28280,EMS Thomas Wuensche,,TRUE
38631,EMTG,,TRUE
26897,Emulex,,TRUE
39769,eMumba,,TRUE
30811,Emun,,TRUE
34737,EMURGO,EMURGO,FALSE
26412,Emutex,,TRUE
26644,emz-Hanauer,,TRUE
39651,enabley,,TRUE
34106,Enablon,,TRUE
27955,ENAC,,TRUE
30545,Enactus,,TRUE
34300,Enalquiler,,TRUE
36399,Enapter,,TRUE
38434,"ENAS - Energoaudit a služby, s.r.o.",,TRUE
32319,Enaza,,TRUE
39567,Enbohm Consulting,,TRUE
31830,Encapto WiFi,,TRUE
37411,ENCODE,,TRUE
31761,Encyclopaedia Britannica,,TRUE
29671,End Point Corporation,,TRUE
34689,Endava,,TRUE
37438,Endeavor Robotics,,TRUE
30287,Endgame,Endgame,FALSE
26486,Endian,,TRUE
26928,Endian Technologies,,TRUE
35110,Endicia,,TRUE
30862,Endless,Endless,FALSE
38506,endo IT Kft,,TRUE
30574,Endocode,Endocode,FALSE
27770,Endrelia,,TRUE
36417,Endticket,,TRUE
34071,Endurance,,TRUE
27250,Endurance Wind Power,,TRUE
29022,Enea,,TRUE
26244,ENEA AB,,TRUE
37293,Enea Openwave,,TRUE
38500,ENEA Software AB,ENEA Software AB,FALSE
33161,Eneco,,TRUE
32674,Eneco Energy,,TRUE
32689,Énergie Valero,,TRUE
29362,Energized Work,,TRUE
38423,Energotel,,TRUE
37239,Energy Solutions,,TRUE
28804,EnerNOC,EnerNOC,FALSE
28721,Eneticum,,TRUE
32140,Enfo,,TRUE
31972,Engage People,,TRUE
33453,ENGIE,ENGIE,FALSE
32151,Engine,,TRUE
30172,Engine Yard,,TRUE
35564,Engineer Better,,TRUE
32753,Enginer Better,,TRUE
30678,Englishdom,,TRUE
30988,englT,,TRUE
38121,Enhanced,,TRUE
37362,Enigel,,TRUE
33087,Enigma,Enigma,FALSE
31943,Eniram Oy,,TRUE
28810,Eniro,,TRUE
38984,Enkora Oy,,TRUE
26884,EnnCloud,,TRUE
38815,Enova International,,TRUE
26413,eNovance,eNovance,FALSE
37784,ENOVANCE SOLUTIONS,eNovance,TRUE
40450,Enovation,,TRUE
35631,Enphase Energy,,TRUE
32413,EnPointe Technologies,,TRUE
35521,ENR Consulting,,TRUE
26948,ENS de Lyon,,TRUE
36000,ENS Lyon,,TRUE
36563,ENSAE,,TRUE
37925,Ensequence,,TRUE
27240,ENSI de Bourges,,TRUE
29376,Ensighten,,TRUE
26191,enStratus,,TRUE
34000,Entelec,,TRUE
33699,Entelo,Entelo,FALSE
27199,Enter,,TRUE
36702,Enterasys Networks,,TRUE
39726,Enterprise Ethereum Alliance,Enterprise Ethereum Alliance,FALSE
38693,Entersekt,,TRUE
39215,EnterWorks,,TRUE
29675,Enthought,,TRUE
38461,Entouch,Entouch,FALSE
40769,Entrée Capital,,TRUE
28305,Entrepreneur First,,TRUE
40415,Entrepreneur TrishkinaIndividual,,TRUE
40161,Entria,,TRUE
27300,Entropic,Entropic,FALSE
26680,Entropy Wave,,TRUE
35790,Entrust,,TRUE
37575,Entry Point,,TRUE
30750,Envato,,TRUE
30698,ENVEA,,TRUE
34049,Enviark,,TRUE
37268,Envigeo,,TRUE
35334,Envipartner,,TRUE
38081,envisia,,TRUE
37874,Envivio,,TRUE
39694,eo Networks,,TRUE
31744,Eon Cloud,,TRUE
26213,eOriginal,,TRUE
34732,EOS Group,,TRUE
31570,ePages,,TRUE
29034,EPAM,EPAM Systems,TRUE
27341,EPAM Systems,EPAM Systems,FALSE
28747,EPFC,,TRUE
28163,EPFL,EPFL,FALSE
39258,Epic,,TRUE
31671,Epic Games,,TRUE
38193,Epica Software,Epica Software,FALSE
38073,Epiconcept,,TRUE
40503,Epigram Newspaper,,TRUE
37059,Epiphany Games,Epiphany Games,FALSE
37382,Episub,,TRUE
29339,EPITA,,TRUE
38107,Epitech,Epitech,FALSE
27616,Epoxy,,TRUE
29802,EPSI,,TRUE
27815,Epsilou Corporation,,TRUE
37008,Epulze,,TRUE
40027,Epygi,,TRUE
28475,Equal Experts,Equal Experts,FALSE
32073,Equalibra,,TRUE
